barriers_anthropogenic_id,stream_crossing_id,dam_id,modelled_crossing_id,crossing_source,crossing_type,crossing_name,barrier_status,linear_feature_id,blue_line_key,downstream_route_measure,wscode_ltree,localcode_ltree,watershed_group_code,dnstr_barriers_anthropogenic,observedspp_dnstr,observedspp_upstr,stream_order,stream_magnitude,gradient,watershed_upstr_ha,total_network_km,total_stream_km,total_lakereservoir_ha,total_wetland_ha,total_slopeclass03_waterbodies_km,total_slopeclass03_km,total_slopeclass05_km,total_slopeclass08_km,total_slopeclass15_km,total_slopeclass22_km,total_slopeclass30_km,total_belowupstrbarriers_network_km,total_belowupstrbarriers_stream_km,total_belowupstrbarriers_lakereservoir_ha,total_belowupstrbarriers_wetland_ha,total_belowupstrbarriers_slopeclass03_waterbodies_km,total_belowupstrbarriers_slopeclass03_km,total_belowupstrbarriers_slopeclass05_km,total_belowupstrbarriers_slopeclass08_km,total_belowupstrbarriers_slopeclass15_km,total_belowupstrbarriers_slopeclass22_km,total_belowupstrbarriers_slopeclass30_km,wct_network_km,wct_stream_km,wct_lakereservoir_ha,wct_wetland_ha,wct_slopeclass03_waterbodies_km,wct_slopeclass03_km,wct_slopeclass05_km,wct_slopeclass08_km,wct_slopeclass15_km,wct_slopeclass22_km,wct_slopeclass30_km,wct_belowupstrbarriers_network_km,wct_belowupstrbarriers_stream_km,wct_belowupstrbarriers_lakereservoir_ha,wct_belowupstrbarriers_wetland_ha,wct_belowupstrbarriers_slopeclass03_waterbodies_km,wct_belowupstrbarriers_slopeclass03_km,wct_belowupstrbarriers_slopeclass05_km,wct_belowupstrbarriers_slopeclass08_km,wct_belowupstrbarriers_slopeclass15_km,wct_belowupstrbarriers_slopeclass22_km,wct_belowupstrbarriers_slopeclass30_km,study_area,external_crossing_reference,utm_zone,stream_name,road_name,barrier_result_code,downstream_channel_width,habitat_value_code,consultant_name,image_view_url,reviewer,misc_point_id,my_text,my_priority,my_stream_name,my_road_name,modelled_crossing_id_corr,geometry,easting,northing
7939,NA,NA,4600670,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706839710,356482509,4182.443824614755,300.625474.584724.280981,300.625474.584724.280981.708887,ELKR,"{8184,8187,21230,7922,7673,3143,21260,3146}","{CT,EB,WCT}",NA,3,4,0.0792,73.5978,3.37,3.37,NA,NA,0,0.09,0.05,0.19,0.95,0,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,318,NA,NA,NA,NA,NA,"c(642352.030084081, 5491914.00011835)",642352.0300840812,5491914.000118352
8189,NA,NA,4600937,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838862,356567736,2046.7071588032845,300.625474.584724.306953,300.625474.584724.306953.092937,ELKR,"{11554,11553,7412,7525,7696}","{C,EB,SP,WCT}",NA,3,5,0.106,171.3859,5.99,5.99,NA,NA,0,0,0,0.03,0.19,1.12,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,319,NA,NA,NA,NA,NA,"c(644863.055138582, 5494416.07396711)",644863.0551385824,5494416.073967106
13546,NA,NA,4607339,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706839384,356546374,1270.161732836471,300.625474.584724.308610,300.625474.584724.308610.162662,ELKR,"{7868,11495,13089}",NA,NA,3,4,0.1682,133.8007,3.66,3.66,NA,NA,0,0.01,0,0,0,0.45,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,320,NA,NA,NA,NA,NA,"c(646868.11312313, 5492211.7122453)",646868.1131231298,5492211.7122453
21258,NA,NA,24734231,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706840882,356556661,1344.6561401786807,300.625474.584724.286283,300.625474.584724.286283,ELKR,"{7927,13092}","{AF,WCT}",NA,3,13,0.1275,488.7207,13.06,13.06,NA,NA,0,0.02,0.01,0.01,0.49,1.5,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.58,NA,NA,0,0.02,0,0,0.41,0.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,321,NA,NA,NA,NA,NA,"c(644590.312445779, 5489212.38313548)",644590.3124457785,5489212.383135475
12927,NA,NA,4606514,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706839399,356562578,143.9819344260207,300.625474.584724.287942.300253,300.625474.584724.287942.300253,ELKR,"{10332,3108}",NA,NA,2,7,0.1089,305.7781,9.52,9.35,0,0,0.04,0,0.72,0.03,1.95,0.79,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,1.83,0,0,0,0,0,0,1.72,0.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,322,NA,NA,NA,NA,NA,"c(643198.067799371, 5492540.9523249)",643198.067799371,5492540.9523249045
13094,NA,NA,4606730,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706840093,356488095,102.30801737814134,300.625474.584724.298099,300.625474.584724.298099,ELKR,NA,NA,NA,1,1,0.0277,NA,1.14,1.14,NA,NA,0,0.66,0,0,0.49,0,0,0.65,0.65,0,0,0,0.66,0,0,0,0,0,1.14,1.14,NA,NA,0,0.66,0,0,0.49,0,0,0.65,0.65,0,0,NA,0.66,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,323,NA,NA,NA,NA,NA,"c(644781.628693397, 5491226.20617473)",644781.6286933967,5491226.206174729
13092,NA,NA,4606728,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706840882,356556661,116.34619001367021,300.625474.584724.286283,300.625474.584724.286283,ELKR,NA,{AF},{WCT},3,13,0.062,488.7207,14.29,14.29,NA,NA,0,0.02,0.01,0.7,0.67,1.85,2.03,0.33,0.33,0,0,0,0,0,0.32,0,0,0,1.81,1.81,NA,NA,0,0.02,0,0.69,0.6,0.5,0,0.33,0.33,0,0,NA,0,0,0.33,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,324,NA,NA,NA,NA,NA,"c(643414.67199144, 5489400.98200355)",643414.6719914395,5489400.982003555
7466,NA,NA,4600086,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706837457,356550268,4055.6902500640304,300.625474.584724.318577.067207,300.625474.584724.318577.067207.334350,ELKR,"{10318,10317,10325,7467,10326,13660,10312,7936}","{AF,EB}",NA,3,7,0.0038,418.3961,8.64,8.64,NA,NA,0,3.15,0.52,0.49,0.09,1.04,1.55,0.13,0.13,0,0,0,0.14,0,0,0,0,0,4.47,4.47,NA,NA,0,3.15,0.52,0.49,0.06,0.25,0,0.13,0.13,0,0,NA,0.14,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,325,NA,NA,NA,NA,NA,"c(648519.526022076, 5497632.25660901)",648519.5260220764,5497632.256609014
10332,NA,NA,4603294,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706839399,356562578,25.90047033661558,300.625474.584724.287942.300253,300.625474.584724.287942.300253,ELKR,{3108},NA,NA,2,7,0.0649,305.7781,9.64,9.46,0,0,0.04,0,0.72,0.15,1.95,0.79,0.7,0.12,0.11,0,0,0,0,0,0.12,0,0,0,1.95,1.95,0,0,0,0,0,0.12,1.72,0.12,0,0.12,0.12,0,0,NA,0,0,0.12,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,326,NA,NA,NA,NA,NA,"c(643294.903413411, 5492495.05534263)",643294.9034134115,5492495.055342631
8184,NA,NA,4600932,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706840064,356482509,3784.1340636006853,300.625474.584724.280981,300.625474.584724.280981.518161,ELKR,"{8187,21230,7922,7673,3143,21260,3146}","{CT,EB,WCT}",NA,3,6,0.099,136.9595,5.55,5.55,NA,NA,0,0.27,0.11,0.25,1.51,0.22,1.03,0.57,0.57,0,0,0,0.18,0,0,0.39,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,340,NA,NA,NA,NA,NA,"c(642593.034276441, 5491612.99269854)",642593.0342764407,5491612.99269854
3143,197580,NA,4600026,ASSESSED,ROUND,Dicken Rd,BARRIER,706840357,356482509,2650,300.625474.584724.280981,300.625474.584724.280981.367024,ELKR,"{21260,3146}","{CT,EB,WCT}",NA,3,7,0.0333,251.738,7.62,7.62,NA,NA,0,0.42,0.5,0.5,2.61,0.4,1.03,0.21,0.21,0,0,0,0,0.21,0,0,0,0,1.37,1.37,NA,NA,0,0.15,0.36,0.25,0.54,0.07,0,0.21,0.21,0,0,NA,0,0.22,0,0,0,0,elk,4600026,11,Tributary to Elk River,Dicken Rd,BARRIER,2.2,LOW,IRVINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198480,ali,327,NA,NA,NA,NA,NA,"c(642911, 5490630)",642911,5490630
21236,NA,NA,24734201,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706837759,356515139,929.2473280238856,300.625474.584724.318577.067207.185013,300.625474.584724.318577.067207.185013,ELKR,"{7763,13046,7639,10318,10317,10325,7467,10326,13660,10312,7936}",NA,{EB},3,11,0.11,280.7874,8.64,8.64,NA,NA,0,0.07,0.03,0,1.12,1.41,0.56,0.7,0.7,0,0,0,0,0.03,0,0.68,0,0,1.35,1.35,NA,NA,0,0.05,0.03,0,1.01,0.27,0,0.7,0.7,0,0,NA,0,0.03,0,0.67,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,328,NA,NA,NA,NA,NA,"c(648302.431549683, 5495990.62128209)",648302.4315496832,5495990.621282086
13660,NA,NA,4607580,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838143,356569015,403.90817950280245,300.625474.584724.318577,300.625474.584724.318577,ELKR,"{10312,7936}","{AF,EB,LSU,MW,WCT}","{AF,BT,CT,EB,WCT}",4,42,0,1781.9766,42.07,42.07,NA,NA,0,8.29,1.41,1.29,3.12,4.61,3.8,0.21,0.21,0,0,0,0.1,0.1,0.01,0,0,0,14.06,14.06,NA,NA,0,8.22,1.37,1.26,2.42,0.78,0,0.22,0.22,0,0,NA,0.1,0.11,0.01,-0.01,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,329,NA,NA,NA,NA,NA,"c(647057.812160287, 5494886.13148283)",647057.8121602866,5494886.131482835
8239,NA,NA,4600992,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838205,356569015,1298.9559574318316,300.625474.584724.318577,300.625474.584724.318577.067207,ELKR,"{21234,7468,13075,10315,7503,13660,10312,7936}","{AF,BT,EB,LSU,MW,WCT}","{CT,EB,WCT}",3,23,0.0839,641.9148,18.29,18.29,NA,NA,0,0.05,0.05,0.17,1.87,2.16,1.69,14.43,14.43,0,0,0,0.05,0,0.17,1.44,1.67,1.2,1.74,1.74,NA,NA,0,0,0,0.14,1.33,0.26,0,1.74,1.74,0,0,NA,0,0,0.14,1.33,0.26,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,330,NA,NA,NA,NA,NA,"c(647733.950348476, 5494403.95051767)",647733.9503484757,5494403.950517668
13086,NA,NA,4606722,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838430,356413029,143.26878816833647,300.625474.584724.315671,300.625474.584724.315671,ELKR,NA,NA,NA,2,2,0.1003,182.9563,4.44,4.44,NA,NA,0,0,0.43,0.08,0.6,1.28,0.71,0.88,0.88,0,0,0,0,0.43,0,0.25,0.19,0,1.13,1.13,NA,NA,0,0,0.43,0.08,0.59,0.03,0,0.71,0.71,0,0,NA,0,0.43,0,0.25,0.03,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,331,NA,NA,NA,NA,NA,"c(647013.913028431, 5494068.65881583)",647013.9130284311,5494068.658815831
7758,NA,NA,4600463,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706840037,356506250,662.9461151665139,300.625474.584724.299132,300.625474.584724.299132,ELKR,{13093},NA,NA,3,13,0.1207,602.6503,16.56,16.56,NA,NA,0,0.02,0,0,0.91,3.34,3.23,0.22,0.22,0,0,0,0,0,0,0.15,0.09,0.01,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,332,NA,NA,NA,NA,NA,"c(645284.04030498, 5490868.03953033)",645284.04030498,5490868.039530334
3107,197541,NA,NA,ASSESSED,ROUND,Hadner FSR,BARRIER,706837142,356540859,231,300.625474.584724.336836,300.625474.584724.336836,ELKR,NA,NA,NA,2,2,0.1106,131.6893,5.57,5.57,NA,NA,0,0,0,0,0.65,2.24,0.67,0.01,0.01,0,0,0,0,0,0,0.01,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,elk,4604198,11,Tributary to Elk River,Hadner FSR,BARRIER,2.9,MEDIUM,IRVINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198441,ali,333,NA,NA,NA,NA,NA,"c(647819, 5498551)",647819,5498551
7524,NA,NA,4600159,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706839845,356518027,1715.8938034624769,300.625474.584724.296913,300.625474.584724.296913,ELKR,"{7853,7898}",NA,NA,3,5,0,312.2936,6.43,6.43,NA,NA,0,1.89,0.73,0.41,1.23,1.01,0.57,0.03,0.03,0,0,0,0.03,0,0,0,0,0,3.77,3.77,NA,NA,0,1.89,0.73,0.03,0.76,0.37,0,0.02,0.02,0,0,NA,0.03,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,335,NA,NA,NA,NA,NA,"c(645231.513528137, 5492554.74214934)",645231.5135281372,5492554.74214934
7468,NA,NA,4600088,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838205,356569015,877.5898932141795,300.625474.584724.318577,300.625474.584724.318577.067207,ELKR,"{13075,10315,7503,13660,10312,7936}","{AF,BT,EB,LSU,MW,WCT}","{CT,EB,WCT}",3,23,0.0667,641.9148,18.71,18.71,NA,NA,0,0.05,0.05,0.59,1.87,2.16,1.69,0.18,0.18,0,0,0,0,0,0.18,0,0,0,2.16,2.16,NA,NA,0,0,0,0.56,1.33,0.26,0,0.18,0.18,0,0,NA,0,0,0.18,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,336,NA,NA,NA,NA,NA,"c(647446.72795651, 5494639.46412707)",647446.7279565097,5494639.464127071
7868,NA,NA,4600586,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706839384,356546374,754.2957868613554,300.625474.584724.308610,300.625474.584724.308610.162662,ELKR,"{11495,13089}",NA,NA,3,4,0.1629,133.8007,4.18,4.18,NA,NA,0,0.01,0,0,0.06,0.71,0.76,0.52,0.52,0,0,0,0,0,0,0.06,0.26,0.19,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,337,NA,NA,NA,NA,NA,"c(646623.92826743, 5492620.99272798)",646623.9282674302,5492620.992727979
3108,197542,NA,4600367,ASSESSED,OVAL,Dicken Road,BARRIER,706840586,356519898,958.3895465360829,300.625474.584724.287942,300.625474.584724.287942,ELKR,NA,"{BT,MW,WCT}","{DV,EB,WCT}",4,31,0.0289,1714.7242,44.83,44.55,0,0,0.15,0.27,4.45,2.57,6.56,5.04,2.86,19.6,19.5,0,0,0.11,0.26,3.67,2.42,2.8,2.04,1.07,13.07,12.97,0,0,0.1,0.2,3.72,2.52,5.28,1.26,0,9.33,9.23,0,0,NA,0.2,3.67,2.4,2.51,0.45,0,elk,4600367,11,Hartley Creek,Dicken Road,BARRIER,3.5,HIGH,IRVINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198442,ali,338,NA,NA,NA,NA,NA,"c(643534, 5490723)",643534,5490723
10326,NA,NA,4603287,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838053,356550268,98.22212455245786,300.625474.584724.318577.067207,300.625474.584724.318577.067207,ELKR,"{13660,10312,7936}","{AF,EB}","{AF,EB}",4,19,0.0043,974.7076,22.79,22.79,NA,NA,0,8.07,1.2,0.49,1.22,2.45,2.11,0.11,0.11,0,0,0,0.11,0,0,0,0,0,11.32,11.32,NA,NA,0,8.04,1.2,0.49,1.07,0.52,0,0.1,0.1,0,0,NA,0.11,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,339,NA,NA,NA,NA,NA,"c(647085.104054945, 5494985.28098082)",647085.1040549452,5494985.28098082
12928,NA,NA,4606515,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838824,356525637,28.63772883795923,300.625474.584724.287942.472196,300.625474.584724.287942.472196,ELKR,{3108},NA,NA,3,5,0.1118,215.3077,6.83,6.83,NA,NA,0,0,0.05,0,1.02,1.04,0.53,5.2,5.2,0,0,0,0,0.05,0,0.81,0.94,0.25,1.5,1.5,NA,NA,0,0,0.05,0,0.97,0.48,0,1.29,1.29,0,0,NA,0,0.05,0,0.76,0.48,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,342,NA,NA,NA,NA,NA,"c(642384.190304811, 5493832.11917455)",642384.1903048112,5493832.119174548
13144,NA,NA,4606788,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706836756,356562135,801.8586554493668,300.625474.584724.344439,300.625474.584724.344439,ELKR,{7464},NA,"{AF,EB,WCT}",4,24,0.0022,795.0487,24.44,24.44,NA,NA,0,2.6,0.17,0.02,2.19,3.36,3.84,0.22,0.22,0,0,0,0.23,0,0,0,0,0,4.44,4.44,NA,NA,0,2.55,0.17,0.02,1.69,0.01,0,0.22,0.22,0,0,NA,0.23,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,343,NA,NA,NA,NA,NA,"c(649778.793938614, 5499464.37667766)",649778.7939386142,5499464.376677656
7525,NA,NA,4600160,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838973,356567736,438.9297254103895,300.625474.584724.306953,300.625474.584724.306953.092937,ELKR,{7696},"{EB,WCT}","{C,EB,SP,WCT}",3,5,0.043,171.3859,7.6,7.6,NA,NA,0,0,0.33,0.37,0.69,1.57,0.33,0.02,0.02,0,0,0,0,0.02,0,0,0,0,1.38,1.38,NA,NA,0,0,0.33,0.33,0.49,0.22,0,0.02,0.02,0,0,NA,0,0.02,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,345,NA,NA,NA,NA,NA,"c(645517.930706881, 5493040.00945581)",645517.930706881,5493040.00945581
21260,NA,NA,24734233,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706840357,356482509,2480.192309612493,300.625474.584724.280981,300.625474.584724.280981.367024,ELKR,{3146},"{CT,EB,WCT}",NA,3,7,0.0547,251.738,7.79,7.79,NA,NA,0,0.42,0.5,0.67,2.61,0.4,1.03,0.17,0.17,0,0,0,0,0,0.17,0,0,0,1.54,1.54,NA,NA,0,0.15,0.36,0.42,0.54,0.07,0,0.17,0.17,0,0,NA,0,0,0.17,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,346,NA,NA,NA,NA,NA,"c(642908.530293787, 5490467.89532599)",642908.5302937872,5490467.895325992
10325,NA,NA,4603285,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838053,356550268,254.89944617671011,300.625474.584724.318577.067207,300.625474.584724.318577.067207,ELKR,"{7467,10326,13660,10312,7936}","{AF,EB}","{AF,EB}",4,19,0,974.7076,22.63,22.63,NA,NA,0,7.91,1.2,0.49,1.22,2.45,2.11,0.1,0.1,0,0,0,0.1,0,0,0,0,0,11.17,11.17,NA,NA,0,7.88,1.2,0.49,1.07,0.52,0,0.1,0.1,0,0,NA,0.1,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,347,NA,NA,NA,NA,NA,"c(647174.970145145, 5495104.41406684)",647174.9701451451,5495104.414066836
10315,NA,NA,4603272,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838205,356569015,546.6870162730208,300.625474.584724.318577,300.625474.584724.318577.067207,ELKR,"{7503,13660,10312,7936}","{AF,EB,LSU,MW,WCT}","{BT,CT,EB,WCT}",3,23,0.0156,641.9148,19.04,19.04,NA,NA,0,0.12,0.08,0.79,1.9,2.16,1.69,0.07,0.07,0,0,0,0.07,0,0,0,0,0,2.49,2.49,NA,NA,0,0.08,0.03,0.76,1.36,0.26,0,0.07,0.07,0,0,NA,0.08,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,348,NA,NA,NA,NA,NA,"c(647164.642766819, 5494805.42424044)",647164.6427668192,5494805.424240438
3146,197583,NA,4600158,ASSESSED,ROUND,Highway 3,BARRIER,706841240,356482509,1061,300.625474.584724.280981,300.625474.584724.280981,ELKR,NA,NA,"{BT,CT,DV,EB,WCT}",3,12,0.0037,806.4162,16.78,16.13,0,12.38,0.66,1.31,0.52,1.11,3.8,1.72,2,1.6,0.95,0,0,0.66,0.76,0,0.19,0,0,0.01,5.08,4.43,0,12.38,0.66,1.03,0.38,0.86,1.44,0.73,0,1.6,0.95,0,0,NA,0.77,0,0.19,0,0,0,elk,4600158,11,Bean Creek,Highway 3,BARRIER,3.2,MEDIUM,IRVINE,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=198483,ali,349,NA,NA,NA,NA,NA,"c(642739, 5489444)",642739,5489444
13046,NA,NA,4606678,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706837759,356515139,309.65801861995016,300.625474.584724.318577.067207.185013,300.625474.584724.318577.067207.185013,ELKR,"{7639,10318,10317,10325,7467,10326,13660,10312,7936}",NA,{EB},3,11,0.0315,280.7874,9.26,9.26,NA,NA,0,0.07,0.65,0,1.12,1.41,0.56,0.36,0.36,0,0,0,0,0.37,0,0,0,0,1.97,1.97,NA,NA,0,0.05,0.65,0,1.01,0.27,0,0.36,0.36,0,0,NA,0,0.37,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,350,NA,NA,NA,NA,NA,"c(647755.906677792, 5495949.7753188)",647755.9066777916,5495949.775318798
13141,NA,NA,4606785,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706836897,356552342,3610.210992180571,300.625474.584724.329905,300.625474.584724.329905.280449,ELKR,{7465},NA,"{EB,WCT}",4,28,0.0081,1279.5203,34.33,34.33,NA,NA,0,0.47,0.42,0.98,5.86,5.69,4.24,0.38,0.38,0,0,0,0.39,0,0,0,0,0,7.43,7.43,NA,NA,0,0.43,0.35,0.92,4.23,1.5,0,0.39,0.39,0,0,NA,0.39,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,351,NA,NA,NA,NA,NA,"c(649531.712988129, 5499066.46420838)",649531.7129881291,5499066.4642083775
11495,NA,NA,4604705,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706839384,356546374,680.5141245504572,300.625474.584724.308610,300.625474.584724.308610.162662,ELKR,{13089},NA,NA,3,4,0.0779,133.8007,4.25,4.25,NA,NA,0,0.01,0,0.03,0.11,0.71,0.76,0.07,0.07,0,0,0,0,0,0.03,0.05,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,352,NA,NA,NA,NA,NA,"c(646632.846960497, 5492693.90119423)",646632.8469604965,5492693.901194228
13308,NA,NA,4607022,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706836799,356564642,836.4835381507415,300.625474.584724.342196,300.625474.584724.342196,ELKR,{13238},"{AF,EB,WCT}",{WCT},4,57,0.0263,2823.6338,64.12,64.07,0,0,0.05,0.46,2.17,3.58,7.32,10.44,5.63,20.53,20.48,0,0,0.05,0.28,2.13,1.49,2.42,3.31,1.53,11.62,11.62,0,0,0,0.38,2.13,3.13,4.77,1.21,0,5.23,5.23,0,0,NA,0.21,2.13,1.14,1.54,0.21,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,353,NA,NA,NA,NA,NA,"c(648168.06455436, 5499879.05998443)",648168.06455436,5499879.0599844325
8214,NA,NA,4600966,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706837772,356515139,1615.0707840869823,300.625474.584724.318577.067207.185013,300.625474.584724.318577.067207.185013.333675,ELKR,"{21236,7763,13046,7639,10318,10317,10325,7467,10326,13660,10312,7936}",{EB},NA,3,10,0.1516,234.743,7.46,7.46,NA,NA,0,0.07,0,0,0.44,1.16,0.33,6.83,6.83,0,0,0,0.07,0,0,0.2,1.11,0.15,0.65,0.65,NA,NA,0,0.05,0,0,0.34,0.27,0,0.46,0.46,0,0,NA,0.05,0,0,0.15,0.27,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,354,NA,NA,NA,NA,NA,"c(648746.036051552, 5495703.07117864)",648746.036051552,5495703.071178641
NA,103045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MORR005,11,Morrissey Cr,Unknown,BARRIER,2.3,MEDIUM,VAST RESOURCE SOLUTIONS INC.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=103225,ali,1330,NA,NA,NA,NA,NA,"c(651646, 5475523)",651646,5475523
12876,NA,NA,4606461,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706836081,356564642,4309.71805417179,300.625474.584724.342196,300.625474.584724.342196.442339,ELKR,"{13308,13238}","{AF,EB,WCT}",NA,3,28,0.0739,855.1053,24.91,24.91,NA,NA,0,0.1,0.04,1.22,2.11,2.6,1.38,18.51,18.51,0,0,0,0.09,0.04,1.18,1.96,1.96,1.05,2.93,2.93,NA,NA,0,0.09,0,1.16,1.39,0.29,0,2.65,2.65,0,0,NA,0.08,0,1.12,1.31,0.13,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,355,NA,NA,NA,NA,NA,"c(646783.961242902, 5502725.84872895)",646783.9612429017,5502725.848728954
21234,NA,NA,24734199,MODELLED_CROSSINGS,CBS,NA,POTENTIAL,706838205,356569015,1062.015374079915,300.625474.584724.318577,300.625474.584724.318577.067207,ELKR,"{7468,13075,10315,7503,13660,10312,7936}","{AF,BT,EB,LSU,MW,WCT}","{CT,EB,WCT}",3,23,0.0591,641.9148,18.53,18.53,NA,NA,0,0.05,0.05,0.41,1.87,2.16,1.69,0.24,0.24,0,0,0,0,0,0.24,0,0,0,1.98,1.98,NA,NA,0,0,0,0.38,1.33,0.26,0,0.24,0.24,0,0,NA,0,0,0.24,0,0,0,elk,NA,11,NA,NA,NA,NA,NA,NA,NA,ali,356,NA,NA,NA,NA,NA,"c(647622.930665424, 5494598.97040997)",647622.9306654241,5494598.970409968
